42830	ты можешь идти .	1.0
46416	как твоя мама ?	2.6666666666666665
46443	я что - глухой ?	1.0
46444	я что - глухой ?	2.6666666666666665
46446	я что - глухой ?	5.0
46447	я не повезу тебя на работу , потому что ты невероятно надоедливый .	7.2
46454	ладно .	1.0
46456	ладно .	1.0
46458	ладно .	1.0
46460	это клеймо .	1.0
46462	это клеймо .	1.0
46474	честно говоря , я просто на седьмом небе от счастья , потому что даниэлль теперь в моей команде .	5.0
46475	честно говоря , я просто на седьмом небе от счастья , потому что даниэлль теперь в моей команде .	2.6666666666666665
46476	честно говоря , я просто на седьмом небе от счастья , потому что даниэлль теперь в моей команде .	1.0
46477	туда садись .	1.0
46482	туда садись .	1.0
46486	вы знаете , что там ?	1.0
46495	убирайся отсюда !	1.0
46497	убирайся отсюда !	1.0
46498	убирайся отсюда !	1.0
46499	убирайся отсюда !	8.0
46511	тут к вам пришли .	1.0
46516	давай проверим	1.0
46563	это было верное решение .	5.0
46573	я черная .	1.0
46578	я черная .	1.0
46586	ты можешь говорить тише ?	1.0
46590	ты можешь говорить тише ?	1.0
46591	я не могу покидать штат без уведомления .	1.0
46592	я не могу покидать штат без уведомления .	2.6666666666666665
46595	я не могу покидать штат без уведомления .	1.0
46614	обожаю " u2 " .	1.0
46619	горацио . . . не сдавайся .	2.6666666666666665
46620	горацио . . . не сдавайся .	1.0
46621	горацио . . . не сдавайся .	2.6666666666666665
46624	у меня есть план .	2.6666666666666665
46626	у меня есть план .	1.0
46627	у меня есть план .	1.0
46629	именно .	1.0
46638	да .	1.0
46641	ты слишком умен для этого .	1.0
46644	ты слишком умен для этого .	10.333333333333334
46648	о господи !	1.0
46649	о господи !	1.0
46681	я правда тебя любила когда - то .	1.0
46682	я правда тебя любила когда - то .	10.333333333333334
46683	я правда тебя любила когда - то .	5.0
46684	я правда тебя любила когда - то .	1.0
46687	так вышло .	1.0
46689	так вышло .	1.0
46697	нет !	1.0
46718	это была плохая идея . увлекаться нельзя .	1.0
46744	туда ?	1.0
46748	ну ты крутой .	1.0
46755	возможно , он потревожил картину в процессе восстановления .	4.5
46757	возможно , он потревожил картину в процессе восстановления .	1.0
46759	возможно , он потревожил картину в процессе восстановления .	2.6666666666666665
46790	никогда .	2.6666666666666665
46792	никогда .	1.0
46793	никогда .	5.2
46794	никогда .	4.5
46797	я хочу насладиться , и убить тебя медленно .	1.0
46799	я хочу насладиться , и убить тебя медленно .	1.0
46802	комната для о ' брайана .	1.0
46809	о , боже ! он пропал !	1.0
46811	о , боже ! он пропал !	1.0
46816	прошлой ночью ?	1.0
46826	сядьте и замолчите !	1.0
46830	сядьте и замолчите !	1.0
46831	сядьте и замолчите !	1.0
46837	бум !	1.0
46838	ни малейшей .	1.0
46845	ну ?	1.0
46852	люк , обнимешь меня ?	1.0
46854	что в него вселилось ?	1.0
46864	что происходит ?	1.0
46871	а по - моему , понял .	1.0
46878	дай мне выйти !	1.0
46880	дай мне выйти !	2.6666666666666665
46883	о , думаю , эван хочет показать мне динозавров .	1.0
46898	займите места , мы взлетаем через несколько минут .	1.0
46900	займите места , мы взлетаем через несколько минут .	1.0
46901	люди без адреса .	5.0
46908	так что ты будешь в порядке .	6.8
46933	одну выпьем сейчас , потому что ты мой поставщик и друг .	1.0
46956	не много .	5.0
46962	назад .	1.0
46965	назад .	1.0
46975	а это . . . ещё что ?	1.0
47001	моя тюрьма - моё прошлое , твоя - твои моральные принципы .	4.0
47008	умираю от голода .	1.0
47017	давай сделаем это .	1.0
47019	давай сделаем это .	1.0
47025	этот парень любит провода , а не верёвки .	1.0
47052	ооочень древний . ему лет 700 .	2.6666666666666665
47064	в хороший день .	1.0
47070	по крайней мере это громкая кража .	1.0
47072	по крайней мере это громкая кража .	1.0
47077	ты еще кто такой ?	2.6666666666666665
47078	ты еще кто такой ?	1.0
47085	какашка !	1.0
47094	ты не можешь пойти к ней ?	1.0
47102	тебе снова надо унизить меня перед моим человеком ?	2.6666666666666665
47116	ты и я в одной команде ?	1.0
47117	ты и я в одной команде ?	10.333333333333334
47118	ты и я в одной команде ?	2.6666666666666665
47124	теперь ты знаешь мой ответ .	5.0
47138	ты оставил нас в доме рассела на верную смерть !	2.6666666666666665
47140	нет .	3.6666666666666665
47152	просто не мог !	1.0
47158	давай !	1.0
47171	он хитрый . . .	2.6666666666666665
47199	добрый вечер , виолета .	1.0
47200	добрый вечер , виолета .	1.0
47212	боже храни капитализм .	2.6666666666666665
47227	дом девочек там , где я .	2.6666666666666665
47229	дом девочек там , где я .	1.0
47264	да , это подтверждено .	1.0
47268	да , это подтверждено .	1.0
47269	совсем мало . ты должен помочь мне найти противоядие .	1.0
47273	совсем мало . ты должен помочь мне найти противоядие .	2.6666666666666665
47276	себастьян пригласил .	1.0
47281	нам надо в школу .	2.6666666666666665
47285	нам надо в школу .	2.6666666666666665
47286	нам надо в школу .	1.0
47288	я . . .	2.6666666666666665
47291	я . . .	2.6666666666666665
47295	что ?	1.0
47305	эй , танцуй , парень	2.6666666666666665
47308	эй , танцуй , парень	1.0
47325	ну же .	1.0
47326	ну же .	1.0
47338	не могу обещать , что не отвечу тем же .	1.0
47343	что ты этим добьешься ?	3.6666666666666665
47368	мы живём в одном доме .	2.6666666666666665
47370	мы живём в одном доме .	5.0
47371	мы живём в одном доме .	1.0
47375	тс - сс . тихо - тихо - тихо .	2.6666666666666665
47378	тс - сс . тихо - тихо - тихо .	1.0
47405	даже после того , как тебя не стало .	1.0
47436	я взяла немного твоих .	5.0
47438	я же говорила .	1.0
47442	я же говорила .	2.6666666666666665
47443	я же говорила .	1.0
47444	помогу миру избавиться от тебя , сука .	1.0
47448	помогу миру избавиться от тебя , сука .	1.0
47450	я пойду заплачу за это .	2.6666666666666665
47455	я пойду заплачу за это .	1.0
47458	пожалуйста .	1.0
47465	мэм , мы нашли вашего сына .	1.0
47486	я забрал их у мертвеца .	1.0
47491	я забрал их у мертвеца .	1.0
47504	простите .	1.0
47510	смотри .	1.0
47511	смотри .	1.0
47512	смотри .	1.0
47513	смотри .	1.0
47522	а потом ?	2.6666666666666665
47525	а потом ?	1.0
47547	нет , это же . . .	1.0
47549	нет , это же . . .	1.0
47571	нужна берти .	1.0
47583	хорошо .	1.0
47584	хорошо .	6.8
47585	хорошо .	1.0
47591	вот так .	1.0
47596	я сразу вернусь . вы не можете !	2.6666666666666665
47608	хорошо , подождите секунду .	2.6666666666666665
47610	хорошо , подождите секунду .	6.8
47614	я ничего не пытаюсь скрыть .	6.4
47623	об этом музеев не создашь .	2.6666666666666665
47626	пресса рано или поздно пронюхает .	6.8
47629	пресса рано или поздно пронюхает .	2.6666666666666665
47630	пресса рано или поздно пронюхает .	2.6666666666666665
47651	мне понадобится помощь . я возьму для этого некоторых людей .	1.0
47654	мне понадобится помощь . я возьму для этого некоторых людей .	1.0
47656	мне понадобится помощь . я возьму для этого некоторых людей .	7.2
47661	после этого , президент ответит на определенное число вопросов .	2.6666666666666665
47670	опять таки , мне не нравится то , что я слышу .	1.0
47673	опять таки , мне не нравится то , что я слышу .	1.0
47674	опять таки , мне не нравится то , что я слышу .	1.0
47680	ее я не нашел пока .	2.6666666666666665
47693	бей её ! бей ! бей !	2.0
47694	бей её ! бей ! бей !	1.0
47699	дженна гамильтон , жду вас в своём кабинете .	1.0
47702	дженна гамильтон , жду вас в своём кабинете .	5.0
47703	дженна гамильтон , жду вас в своём кабинете .	1.0
47707	теперь он весь день спит на диване и никогда не веселится .	1.0
47710	теперь он весь день спит на диване и никогда не веселится .	2.6666666666666665
47729	ты издеваешься надо мной ?	1.0
47735	не бойся .	5.0
47737	не бойся .	1.0
47738	не бойся .	2.6666666666666665
47739	не бойся .	1.0
47744	да .	1.0
47747	хорхе ?	1.0
47759	мне следует спросить у вас то же самое .	1.0
47761	мне следует спросить у вас то же самое .	1.0
47776	спокойной ночи , оуэн .	2.6666666666666665
47778	отлично . . .	1.0
47784	для конкурса .	1.0
47785	для конкурса .	1.0
47799	это не он .	1.0
47810	тебя пора познакомить с правилами ухаживания .	1.0
47819	ћадно , € пон€л , грег . я виноват .	1.0
47822	ћадно , € пон€л , грег . я виноват .	1.0
47833	куинни !	1.0
47837	да , я просто делала свою домашнюю работу .	2.6666666666666665
47838	да , я просто делала свою домашнюю работу .	4.0
47840	да , я просто делала свою домашнюю работу .	1.0
47841	да , я просто делала свою домашнюю работу .	1.0
47849	сдаешься ?	1.0
47850	сдаешься ?	1.0
47853	сдаешься ?	1.0
47858	в данный момент , я - вольный человек .	3.6666666666666665
47869	замолчи !	1.0
47871	замолчи !	1.0
47872	замолчи !	1.0
47885	я . . .	1.0
47895	она исчезает ?	1.0
47896	она исчезает ?	1.0
47915	спокойной ночи , милая моя .	1.0
47916	спокойной ночи , милая моя .	2.6666666666666665
47920	спокойной ночи , милая моя .	1.0
47927	не бойся .	2.6666666666666665
47931	не бойся .	1.0
47943	так что уходи из дома , уже пора .	1.0
47944	так что уходи из дома , уже пора .	2.6666666666666665
47945	да пойдём .	1.0
47946	да пойдём .	1.0
47960	таков закон .	1.0
47970	мы должны быть вместе .	2.6666666666666665
47976	ты можешь быть в машине , чтобы мы смогли быстро уехать .	1.0
48036	случилось ещё что - то ?	1.0
48041	смотри мне в глаза .	6.8
48046	итан , посмотри .	1.0
48060	как ты мог не подарить мне свадебный подарок ?	1.0
48084	нил , в монтане никогда не опаздывают в три места : в церковь , на работу и рыбалку .	1.0
48094	это 21 век , и иисус христос суперзвезда .	2.6666666666666665
48109	больше мы не будем пытаться .	1.0
48110	извини , бо , ты просто , . .	1.0
48115	извини , бо , ты просто , . .	1.0
48117	я не хочу , чтобы " оно " было здесь .	1.0
48119	я не хочу , чтобы " оно " было здесь .	1.0
48126	ладно ,	1.0
48146	слезай отсюда .	1.0
48149	слезай отсюда .	1.0
48150	слезай отсюда .	1.0
48153	все в порядке .	1.0
48163	кэрол энн ! я перестала ее слышать . кэрол энн !	2.6666666666666665
48173	его нет , он ушел утром .	1.0
48174	его нет , он ушел утром .	1.0
48186	если ты не можешь охотиться . то ты ничто иное , как бремя прости .	1.0
48187	если ты не можешь охотиться . то ты ничто иное , как бремя прости .	2.6666666666666665
48190	там будет заварушка .	1.0
48193	там будет заварушка .	1.0
48199	ни за что .	5.0
48202	я не хочу больше разговаривать .	1.0
48209	достаточно !	1.0
48210	достаточно !	1.0
48227	пришлю тебе смс - кой .	1.0
48229	пришлю тебе смс - кой .	1.0
48230	пришлю тебе смс - кой .	1.0
48232	берни .	1.0
48289	вы когда - нибудь любили ?	5.0
48295	а я что , краду твои лучи , чувак ?	1.0
48303	обдумай это .	2.6666666666666665
48304	бобби ?	1.0
48318	ты даже не смешной .	1.0
48319	ты даже не смешной .	1.0
48321	ты даже не смешной .	1.0
48323	поставьте его на беговую дорожку .	1.0
48327	поставьте его на беговую дорожку .	1.0
48332	может потому , что они круче .	1.0
48340	эбби , сюда возвращается мать !	1.0
48345	эбби , сюда возвращается мать !	1.0
48372	прочь !	1.0
48384	я собирался позвонить .	1.0
48397	привет .	1.0
48407	я позову охрану .	6.8
48435	так говорят .	6.8
48436	так говорят .	2.6666666666666665
48458	я совершила ужасный поступок .	2.6666666666666665
48471	в твою честь	6.8
48475	прицел .	1.0
48482	тогда . . .	1.0
48496	как и все мы .	1.0
48498	как и все мы .	1.0
48502	алло .	1.0
48510	что происходит ?	2.6666666666666665
48514	у тебя же работа ?	2.6666666666666665
48520	у меня остались деньги от матери с рождества .	1.0
48529	ванесса и .	1.0
48532	моего разрешения ?	2.6666666666666665
48534	моего разрешения ?	1.0
48545	хорошо , хорошо , умник .	9.0
48546	хорошо , хорошо , умник .	1.0
48557	да .	1.0
48559	да .	1.0
48567	помоги мне вытащить тебя отсюда .	1.0
48569	помоги мне вытащить тебя отсюда .	2.6666666666666665
48578	но думаешь , что это было что - то другое ?	1.0
48591	к бегу первым .	1.0
48619	ладно , слушай .	1.0
48634	она ему нравится .	1.0
48645	пойдемте со мной .	1.0
48646	пойдемте со мной .	1.0
48647	пойдемте со мной .	8.0
48648	пойдемте со мной .	1.0
48649	пойдемте со мной .	1.0
48657	отличный штрих , рич .	1.0
48664	она хочет сочинять музыку .	2.6666666666666665
48682	какого чёрта , вы творите ?	2.6666666666666665
48685	какого чёрта , вы творите ?	2.6666666666666665
48688	пытались .	1.0
48689	пытались .	1.0
48690	пытались .	1.0
48691	пытались .	2.6666666666666665
48694	дочь олински видела парня стрелявшего в него .	1.0
48699	дочь олински видела парня стрелявшего в него .	4.333333333333333
48703	всё нормально , пожалуйста , не уходи .	1.0
48708	отсюда не выбраться .	1.0
48711	отсюда не выбраться .	1.0
48714	чертовски поможет .	1.0
48716	чертовски поможет .	2.6666666666666665
48757	тренировочный лагерь , а ?	1.0
48763	у меня было чувство , что ты . . .	5.0
48768	проверьте сарай	2.6666666666666665
48788	ты сможешь починить её ?	1.0
48790	ты сможешь починить её ?	1.0
48794	вы знаете через что они прошли за последние несколько недель ?	1.0
48795	вы знаете через что они прошли за последние несколько недель ?	2.6666666666666665
48798	я полагаю это вопрос нам нужно найти ответ .	1.0
48801	я полагаю это вопрос нам нужно найти ответ .	1.0
48812	я была там .	2.6666666666666665
48822	уходи !	1.0
48826	уходи !	1.0
48836	какого хрена дверь не заперта ?	1.0
48840	какого хрена дверь не заперта ?	1.0
48844	эй , милый .	1.0
48853	но хоть один ?	1.0
48874	мы найдем пистолет , тоби . хорошо ?	1.0
48875	мы найдем пистолет , тоби . хорошо ?	5.0
48882	и ты был прав наш первый раз должен быть не таким .	1.0
48898	две ?	1.0
48919	и он был там .	2.6
48920	и он был там .	1.0
48923	и он был там .	2.6666666666666665
48935	дай мне свой телефон .	1.0
48936	дай мне свой телефон .	1.0
48939	миссис эмерсон , нам это известно .	1.0
48948	он по - настоящему тебя ненавидит .	1.0
48953	думаешь , это хорошая мысль ?	1.0
48966	и у меня есть страховка от times . я репортёр в the new york times .	5.0
48968	это из - за меня она расплакалась .	1.0
48975	мы расстались я думала , это ясно .	2.6666666666666665
48976	мы расстались я думала , это ясно .	1.0
48986	это .	1.0
48993	кто - нибудь хочет разделить со мной мороженое ?	1.0
49012	сейчас же расходитесь .	1.0
49013	сейчас же расходитесь .	2.6666666666666665
49015	сейчас же расходитесь .	1.0
49016	сейчас же расходитесь .	1.0
49047	я иду гулять вовсе не в первый раз .	2.6666666666666665
49054	не стреляйте !	1.0
49072	это не я пять раз выходила замуж .	1.0
49083	в вопросе о том вместе вы или нет .	1.0
49093	пытаешься от меня избавиться ?	5.0
49097	вы продолжаете это повторять !	1.0
49109	уехала ребенком , вернулась взрослой .	1.0
49124	а оказалось подделкой .	1.0
49135	но я рада служить своей стране и помочь моей маме .	2.6666666666666665
49139	давай . . .	1.0
49141	давай . . .	2.6666666666666665
49144	давай . . .	1.0
49152	слушать , но не говорить .	1.0
49181	каспар не нарушал правил .	1.0
49184	каспар не нарушал правил .	1.0
49189	так ,	7.0
49190	так ,	3.6666666666666665
49194	как только чай допью .	5.0
49196	как только чай допью .	5.0
49199	нет .	1.0
49208	мы этого не делаем .	1.0
49209	мы этого не делаем .	1.0
49233	вкусную чашечку чая с медом .	1.0
49235	тоже чешутся .	1.0
49245	я сону лахири .	1.0
49255	я его скинул .	1.0
49281	ну , этих палок пока достаточно .	6.25
49287	больно !	1.0
49293	как долго вы женаты , джоан ?	1.0
49294	как долго вы женаты , джоан ?	1.0
49298	живой .	1.0
49306	я хочу стать врачом .	1.0
49307	я хочу стать врачом .	6.0
49310	там вода !	1.0
49316	вы никого не хотите взять с собой ?	1.0
49321	это никогда хорошо не заканчивается .	1.0
49324	это никогда хорошо не заканчивается .	2.6666666666666665
49335	что случилось ?	1.0
49349	сумасшедшие !	1.0
49352	сними !	2.6666666666666665
49353	сними !	10.333333333333334
49359	я просто прошу тебя быть честной .	2.6666666666666665
49367	думаю , что останусь .	1.0
49371	я пришел за тобой .	1.0
49383	напротив есть здание .	1.0
49388	предполагалось , что это будет генеральная репетиция .	5.0
49395	клянусь .	1.0
49397	клянусь .	1.0
49398	клянусь .	1.0
49404	о , нет !	1.0
49414	потому что я написал то , что люди хотели прочитать .	5.75
49417	ничего не случится .	1.0
49420	ничего не случится .	2.6666666666666665
49423	иди - ка сюда !	1.0
49425	иди - ка сюда !	1.0
49426	иди - ка сюда !	1.0
49427	иди - ка сюда !	1.0
49429	поняла ?	1.0
49431	поняла ?	2.6666666666666665
49434	поняла ?	1.0
49439	поздравляю , мадам !	1.0
49449	вы опоздали .	1.0
49452	вы опоздали .	1.0
49457	понятно .	6.8
49459	у тебя есть одноразовый телефон ?	1.0
49473	сейчас у нас есть кино и тв . . .	1.0
49489	надо выбираться .	1.0
49490	надо выбираться .	1.0
49505	я положила всё в чемодан .	2.6666666666666665
49506	я положила всё в чемодан .	2.6666666666666665
49518	ну ?	1.0
49531	всё в порядке , не волнуйся .	2.6666666666666665
49558	что - то пропало ?	1.0
49561	что - то пропало ?	1.0
49563	что - то пропало ?	1.0
49573	спасибо , зива .	1.0
49577	нравится ?	1.0
49580	нравится ?	1.0
49585	ладно , грифф , я согласен .	1.0
49597	моя комната !	1.0
49601	моя комната !	1.0
49602	моя комната !	1.0
49609	у его отца тоже .	1.0
49624	почитайте его вслух .	1.0
49625	почитайте его вслух .	1.0
49646	в предыдущих сериях " отчаянных домохозяек " .	1.0
49649	когда ты в последний раз спал ?	2.6666666666666665
49665	хорошую .	1.0
49669	хорошую .	1.0
49671	катайся !	1.0
49673	катайся !	1.0
49674	катайся !	1.0
49678	хоббс , если выйдешь отсюда , попрощайся с карьерой !	1.0
49679	хоббс , если выйдешь отсюда , попрощайся с карьерой !	2.6666666666666665
49680	хоббс , если выйдешь отсюда , попрощайся с карьерой !	1.0
49707	ты уничтожил мою карьеру .	5.0
49708	ты уничтожил мою карьеру .	1.0
49728	моя жена . . .	1.0
49745	и моё тоже !	1.0
49750	этель пропала .	1.0
49753	этель пропала .	1.0
49760	и как же я большое печенье подниму ?	1.0
49763	он никогда раньше так не смотрел .	1.0
49771	нет .	2.6666666666666665
49776	гляди !	1.0
49777	гляди !	1.0
49794	на собеседовании следует стоя поприветствовать присутствующих .	1.0
49797	на собеседовании следует стоя поприветствовать присутствующих .	5.0
49808	так вы там не один были .	2.6666666666666665
49810	я очень сожалею , что мы познакомились при таких обстоятельствах , но я уверен , что вы , как родители , можете понять инстинкт , направленный на защиту своего ребенка .	9.333333333333334
49811	я очень сожалею , что мы познакомились при таких обстоятельствах , но я уверен , что вы , как родители , можете понять инстинкт , направленный на защиту своего ребенка .	7.2
49816	тебе следует поговорить с ним , высказать это .	2.6666666666666665
49831	ќ , ённи .	1.0
49832	ќ , ённи .	1.0
49843	он чемпион .	1.0
49853	он довольно давно не радовал нас своим присутствием .	1.0
49864	агент 33 , послушай меня очень внимательно .	1.0
49866	агент 33 , послушай меня очень внимательно .	1.0
49880	того , что капитан не любит жесткие рубашки ?	1.0
49883	встретимся здесь .	1.0
49884	встретимся здесь .	1.0
49885	встретимся здесь .	1.0
49886	встретимся здесь .	1.0
49888	значит мы можем проводить собрания в мастерской ?	1.0
49891	значит мы можем проводить собрания в мастерской ?	1.0
49903	значит , дело в другой женщине .	1.0
49910	пришлось ударить его , да ?	1.0
49912	после тебя .	1.0
49917	мы ходили вокруг да около .	1.0
49919	но ты будешь годиться собой .	2.6666666666666665
49926	там что - то взорвалось !	1.0
49928	там что - то взорвалось !	1.0
49936	увидите собственными глазами .	1.0
49956	я не могу выйти за тебя , роули .	1.0
49957	я не могу выйти за тебя , роули .	1.0
49960	я не могу выйти за тебя , роули .	1.0
49966	пушки , которыми вы убили тех парней на взлетной полосе . . .	2.6666666666666665
49971	хочешь орать , драться и рыдать , потому что дома не все в порядке , давай .	5.0
49976	хочешь орать , драться и рыдать , потому что дома не все в порядке , давай .	2.6666666666666665
49986	привет .	1.0
49991	при чем здесь это , извини ? какая разница ?	2.6666666666666665
49992	при чем здесь это , извини ? какая разница ?	1.0
49999	о , нет .	2.6666666666666665
